Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1253.335,555500,43.40,9516,1092.65
astar,true,3234.527,1249494,97.62,9516,401.77
bfs,true,1315.609,1259973,98.44,9516,1297.88
dfs,true,557.932,518748,40.53,9516,694.10
wallFollower,true,1199.546,1531691,119.66,9516,1079.11
dijkstra,false,1801.925,647981,49.44,12542,1576.42
astar,false,4570.241,1282429,97.86,7240,759.23
bfs,false,1658.225,1290549,98.48,7240,1599.69
dfs,false,726.139,628186,47.94,19284,984.57
wallFollower,false,1250.865,1254970,95.76,99903,1237.98
