Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1833.237,752717,41.70,11117,1733.00
astar,true,4819.507,1753398,97.14,11117,655.48
bfs,true,2112.337,1767272,97.91,11117,1609.96
dfs,true,850.528,757576,41.97,11117,1381.37
wallFollower,true,1808.413,2104119,116.57,11117,1471.64
dijkstra,false,3272.052,1135927,61.47,15330,2234.48
astar,false,7068.451,1819320,98.45,9409,1822.89
bfs,false,2510.974,1827049,98.87,9409,2497.30
dfs,false,984.856,841842,45.56,28283,1358.42
wallFollower,false,2086.572,2023956,109.53,137665,2338.33
