Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,631.680,338167,46.97,7185,283.53
astar,true,1288.017,710760,98.72,7185,197.91
bfs,true,464.917,708121,98.35,7185,291.03
dfs,true,173.178,327686,45.51,7185,202.46
wallFollower,true,321.477,791480,109.93,7185,318.92
dijkstra,false,513.629,318758,43.24,8659,352.42
astar,false,1651.687,727708,98.72,5445,230.09
bfs,false,486.969,724402,98.27,5445,389.80
dfs,false,251.994,499578,67.77,11752,294.77
wallFollower,false,310.337,763848,103.62,55446,339.46
