Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1225.713,740197,27.98,13951,965.53
astar,true,4615.229,2611112,98.72,13951,727.43
bfs,true,1427.739,2600992,98.34,13951,1034.32
dfs,true,616.671,1353994,51.19,13951,862.68
wallFollower,true,900.219,2593436,98.05,13951,1115.32
dijkstra,false,2899.169,1512954,55.87,19858,1141.03
astar,false,6000.693,2677848,98.89,11073,1007.36
bfs,false,1680.415,2668988,98.57,11073,1561.42
dfs,false,898.041,1658875,61.26,35997,872.08
wallFollower,false,992.238,2497539,92.23,204781,924.06
