Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2305.121,1337075,42.79,15415,1019.93
astar,true,5688.503,3077252,98.47,15415,1057.47
bfs,true,1775.485,3066029,98.11,15415,1303.35
dfs,true,859.539,1683144,53.86,15415,895.44
wallFollower,true,1117.286,2898609,92.76,15415,1024.15
dijkstra,false,4648.068,2520195,78.77,21136,1602.51
astar,false,7273.735,3163345,98.88,12301,1154.63
bfs,false,2006.902,3155727,98.64,12301,1445.10
dfs,false,971.527,1908438,59.65,25473,919.61
wallFollower,false,1515.286,3622612,113.23,239521,1694.55
