Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1021.072,642239,47.18,9668,546.90
astar,true,2303.676,1341856,98.58,9668,418.46
bfs,true,873.515,1337035,98.22,9668,561.42
dfs,true,354.805,686517,50.43,9668,341.05
wallFollower,true,569.568,1358624,99.81,9668,524.56
dijkstra,false,1967.838,976497,70.07,13151,439.64
astar,false,3356.436,1375834,98.73,8190,551.36
bfs,false,877.348,1370117,98.32,8190,795.65
dfs,false,347.909,620665,44.54,29210,432.11
wallFollower,false,626.922,1418777,101.81,99757,627.37
