Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,135.207,66385,53.11,2580,46.69
astar,true,250.680,122784,98.23,2580,46.61
bfs,true,106.290,121494,97.20,2580,58.78
dfs,true,37.912,49172,39.34,2580,27.51
wallFollower,true,84.455,153830,123.06,2580,52.54
dijkstra,false,173.232,66008,51.57,3045,1759218604504.98
astar,false,383.871,126317,98.69,2082,1759218604481.92
bfs,false,120.829,125195,97.82,2082,54.42
dfs,false,42.126,63557,49.66,4820,1759218604475.51
wallFollower,false,78.309,134439,105.04,10037,55.70
