Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,44.418,17785,56.91,1299,10.69
astar,true,79.587,30177,96.57,1299,1759218604449.59
bfs,true,30.807,29625,94.80,1299,15.28
dfs,true,12.037,17066,54.61,1299,1759218604448.31
wallFollower,true,19.163,29056,92.98,1299,1759218604451.88
dijkstra,false,59.726,20461,64.00,1607,3518437208892.55
astar,false,97.459,30844,96.47,1166,5277655813328.99
bfs,false,32.611,30354,94.94,1166,3518437208894.73
dfs,false,10.841,13184,41.23,2134,5277655813327.54
wallFollower,false,21.630,33156,103.70,3018,3518437208892.56
