Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,255.800,167615,37.14,5317,162.02
astar,true,737.901,447506,99.17,5317,163.14
bfs,true,312.800,445726,98.78,5317,162.26
dfs,true,119.973,208161,46.13,5317,148.85
wallFollower,true,199.882,491227,108.86,5317,203.21
dijkstra,false,480.038,223557,48.40,7052,190.41
astar,false,1275.091,456151,98.75,3910,220.10
bfs,false,328.138,454001,98.28,3910,260.81
dfs,false,135.173,243654,52.75,9088,121.63
wallFollower,false,201.075,460363,99.66,38328,208.65
