Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1024.429,715820,41.83,10703,653.18
astar,true,2876.834,1689310,98.72,10703,491.72
bfs,true,1076.996,1682472,98.32,10703,654.51
dfs,true,387.571,674450,39.41,10703,497.01
wallFollower,true,800.176,2084250,121.80,10703,654.90
dijkstra,false,2190.569,1042989,59.54,14020,800.26
astar,false,4333.613,1732399,98.89,9050,850.69
bfs,false,1174.176,1727586,98.61,9050,946.72
dfs,false,577.255,976600,55.75,23865,574.74
wallFollower,false,731.377,1672552,95.47,123499,717.11
