Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1251.790,831411,43.73,11107,733.35
astar,true,3387.821,1870709,98.39,11107,552.46
bfs,true,1135.012,1861787,97.92,11107,660.37
dfs,true,603.202,1149595,60.47,11107,733.30
wallFollower,true,630.465,1514275,79.65,11107,667.80
dijkstra,false,1874.919,1128537,57.98,16705,904.10
astar,false,4394.707,1920101,98.65,9350,723.85
bfs,false,1282.648,1915419,98.41,9350,894.59
dfs,false,568.846,1026944,52.76,24404,592.78
wallFollower,false,915.454,2028685,104.23,150379,753.79
