Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,158.937,93193,51.77,3202,67.88
astar,true,314.106,176730,98.18,3202,50.60
bfs,true,143.112,175597,97.55,3202,84.75
dfs,true,66.118,86945,48.30,3202,49.42
wallFollower,true,97.759,188982,104.99,3202,55.71
dijkstra,false,183.976,86330,46.85,4040,83.32
astar,false,529.194,182328,98.95,2848,54.19
bfs,false,154.384,181816,98.67,2848,97.24
dfs,false,58.594,75510,40.98,6367,1759218604484.24
wallFollower,false,104.606,188609,102.35,13929,1759218604504.59
