Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2368.857,1584566,43.47,16727,1483.31
astar,true,6443.189,3594656,98.62,16727,1261.72
bfs,true,2136.452,3582147,98.28,16727,1517.19
dfs,true,935.982,2023728,55.52,16727,1078.27
wallFollower,true,1284.592,3258846,89.41,16727,1460.84
dijkstra,false,3616.909,2157860,57.83,23883,1556.83
astar,false,8117.263,3694075,98.99,13620,1229.41
bfs,false,2303.574,3683481,98.71,13620,1661.01
dfs,false,821.285,1528145,40.95,52906,887.23
wallFollower,false,1560.020,3866957,103.62,273810,1408.11
