Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,840.218,558731,53.15,8505,477.25
astar,true,1794.675,1036319,98.58,8505,309.88
bfs,true,623.047,1031372,98.11,8505,414.82
dfs,true,268.043,543796,51.73,8505,345.47
wallFollower,true,417.694,1023050,97.32,8505,428.62
dijkstra,false,1332.259,724230,67.29,10752,528.47
astar,false,2462.632,1060844,98.57,6577,383.66
bfs,false,629.988,1057249,98.23,6577,517.56
dfs,false,285.357,602790,56.01,13961,332.73
wallFollower,false,410.096,1071464,99.55,82466,456.55
