Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,116.012,62899,62.12,2299,32.77
astar,true,192.835,99350,98.12,2299,32.48
bfs,true,90.355,98581,97.37,2299,40.89
dfs,true,48.579,67454,66.62,2299,38.81
wallFollower,true,44.896,69422,68.57,2299,37.16
dijkstra,false,190.857,64514,62.25,2589,54.13
astar,false,314.151,102220,98.63,1958,30.28
bfs,false,95.906,101464,97.90,1958,57.85
dfs,false,40.468,60488,58.37,4284,37.19
wallFollower,false,65.892,118405,114.25,8268,46.63
