Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1153.574,628217,49.08,9814,378.13
astar,true,2392.412,1267986,99.06,9814,433.76
bfs,true,749.128,1264752,98.81,9814,568.18
dfs,true,359.475,698022,54.53,9814,330.42
wallFollower,true,490.873,1173656,91.69,9814,460.03
dijkstra,false,1218.706,751176,57.32,12695,538.98
astar,false,2914.191,1300971,99.28,7932,364.65
bfs,false,824.326,1297734,99.03,7932,491.27
dfs,false,381.034,668689,51.03,22866,397.68
wallFollower,false,582.335,1391991,106.23,102497,638.01
