Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,478.388,342781,51.84,6710,359.49
astar,true,1040.614,653979,98.90,6710,204.13
bfs,true,404.630,651133,98.47,6710,259.50
dfs,true,163.689,318957,48.24,6710,226.34
wallFollower,true,268.454,691133,104.52,6710,247.16
dijkstra,false,647.759,294832,43.55,8399,319.58
astar,false,1674.260,669496,98.90,5152,254.67
bfs,false,423.380,667560,98.61,5152,336.26
dfs,false,137.200,281400,41.57,13850,185.32
wallFollower,false,311.177,745912,110.19,52287,382.35
