Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,20.844,6941,61.70,781,1759218604446.47
astar,true,32.968,10613,94.35,781,1759218604445.44
bfs,true,12.755,10337,91.90,781,1759218604445.65
dfs,true,6.785,6115,54.36,781,3518437208885.13
wallFollower,true,8.696,10805,96.05,781,1759218604445.36
dijkstra,false,23.888,6439,55.95,832,7036874417769.04
astar,false,38.257,11055,96.06,634,5277655813325.40
bfs,false,12.427,10893,94.65,634,5277655813328.50
dfs,false,5.511,4899,42.57,1035,8796093022207.82
wallFollower,false,11.453,14349,124.67,1326,5277655813326.99
