Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2611.433,1625478,46.29,16121,1204.74
astar,true,6241.675,3461764,98.59,16121,1023.34
bfs,true,2161.709,3445387,98.12,16121,1282.67
dfs,true,611.896,1269644,36.16,16121,849.89
wallFollower,true,1720.062,4497092,128.08,16121,1488.28
dijkstra,false,4381.485,2444032,67.99,20769,1265.46
astar,false,8224.353,3548994,98.73,12863,926.25
bfs,false,2074.550,3535467,98.35,12863,1494.56
dfs,false,926.791,1960671,54.54,44736,1339.83
wallFollower,false,1475.215,3727478,103.69,265321,1758.21
