Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3198.407,1784828,52.81,16349,1075.02
astar,true,6399.195,3344283,98.94,16349,1178.64
bfs,true,2139.038,3333488,98.62,16349,1360.03
dfs,true,690.525,1252432,37.05,16349,831.07
wallFollower,true,1695.947,4270014,126.33,16349,1401.86
dijkstra,false,2731.771,1474247,42.60,23955,1353.59
astar,false,7618.386,3419433,98.82,13831,1429.66
bfs,false,2182.511,3411092,98.58,13831,1226.29
dfs,false,864.415,1552782,44.87,39871,948.35
wallFollower,false,1316.252,3260208,94.21,248139,1476.77
