Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1795.374,1120760,48.49,13036,1214.34
astar,true,4305.816,2280112,98.65,13036,563.00
bfs,true,1352.255,2269908,98.21,13036,912.25
dfs,true,547.818,1158351,50.12,13036,778.98
wallFollower,true,876.910,2317610,100.28,13036,911.98
dijkstra,false,2417.826,1304468,55.13,17192,885.44
astar,false,5302.962,2337928,98.80,10105,684.99
bfs,false,1528.683,2329881,98.46,10105,1030.06
dfs,false,800.503,1462079,61.79,27314,737.20
wallFollower,false,1121.681,2720314,114.96,180507,1036.22
