Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,886.748,570568,50.72,8521,567.00
astar,true,1964.228,1103677,98.10,8521,394.87
bfs,true,700.874,1097290,97.54,8521,485.72
dfs,true,238.699,479217,42.60,8521,288.40
wallFollower,true,521.018,1299597,115.52,8521,534.59
dijkstra,false,1534.018,707683,61.45,12349,539.90
astar,false,2808.177,1140691,99.05,6928,501.57
bfs,false,746.297,1136896,98.72,6928,501.56
dfs,false,232.510,396650,34.44,19931,291.52
wallFollower,false,460.087,1059395,91.99,86425,510.94
