Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1436.523,945571,42.88,12591,652.84
astar,true,3919.053,2166987,98.28,12591,477.77
bfs,true,1308.936,2156086,97.78,12591,765.76
dfs,true,637.076,1271164,57.65,12591,929.27
wallFollower,true,758.678,1879275,85.23,12591,907.36
dijkstra,false,2907.021,1425573,63.15,18904,770.36
astar,false,5445.124,2233941,98.96,10256,662.68
bfs,false,1456.373,2225843,98.60,10256,1049.48
dfs,false,553.443,1054161,46.70,23053,535.04
wallFollower,false,1041.449,2458816,108.92,171513,1053.40
