Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3022.513,1958230,60.23,15718,1167.83
astar,true,5982.817,3208945,98.70,15718,699.91
bfs,true,1872.776,3196424,98.31,15718,1631.48
dfs,true,830.416,1695320,52.14,15718,882.06
wallFollower,true,1186.287,3124522,96.10,15718,1030.04
dijkstra,false,3692.306,2025400,60.85,21493,1365.33
astar,false,7094.252,3294934,98.99,12807,1077.25
bfs,false,2076.959,3286861,98.75,12807,1717.76
dfs,false,930.592,1799595,54.07,34673,1125.25
wallFollower,false,1631.555,4000846,120.20,251793,1403.99
