Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1129.517,743265,61.87,9015,452.93
astar,true,2082.596,1181878,98.39,9015,353.96
bfs,true,737.355,1175246,97.84,9015,550.06
dfs,true,313.964,653466,54.40,9015,358.51
wallFollower,true,455.956,1103904,91.90,9015,434.87
dijkstra,false,1581.520,721374,58.66,12770,632.08
astar,false,3097.906,1216100,98.89,7676,417.91
bfs,false,813.598,1212783,98.62,7676,698.43
dfs,false,374.718,697882,56.75,24415,369.61
wallFollower,false,631.941,1375394,111.84,95032,725.57
