Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3394.455,2211759,56.42,17691,1598.31
astar,true,7186.435,3854078,98.32,17691,1313.62
bfs,true,2337.441,3842790,98.03,17691,1054.35
dfs,true,1016.111,1953558,49.84,17691,1255.45
wallFollower,true,1524.078,3947413,100.70,17691,1601.73
dijkstra,false,3673.746,2433933,60.65,24760,1820.20
astar,false,8326.412,3965329,98.81,14095,1393.15
bfs,false,2427.880,3952894,98.50,14095,1788.13
dfs,false,1449.593,2726925,67.95,34328,1730.75
wallFollower,false,1415.727,3628680,90.42,306185,1442.19
