Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1171.691,690928,45.12,10591,723.80
astar,true,2723.990,1514638,98.92,10591,452.87
bfs,true,961.482,1507488,98.45,10591,761.19
dfs,true,360.034,654891,42.77,10591,398.03
wallFollower,true,733.712,1762814,115.12,10591,592.78
dijkstra,false,2224.396,1228733,78.38,13897,765.08
astar,false,3568.484,1547335,98.71,8357,391.24
bfs,false,981.892,1542221,98.38,8357,671.74
dfs,false,371.777,665849,42.48,20511,409.24
wallFollower,false,678.708,1458550,93.04,121285,762.33
