Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,859.220,568736,62.41,7928,387.72
astar,true,1629.852,898384,98.59,7928,254.90
bfs,true,594.138,893717,98.08,7928,332.39
dfs,true,248.258,482178,52.91,7928,268.93
wallFollower,true,366.964,865846,95.02,7928,367.95
dijkstra,false,1095.503,551106,59.07,10753,464.19
astar,false,2368.755,921052,98.73,5959,314.27
bfs,false,602.139,917155,98.31,5959,392.67
dfs,false,294.037,558223,59.84,14750,366.31
wallFollower,false,413.849,1003847,107.60,72674,381.89
