Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,51.465,20717,46.04,1471,1759218604462.54
astar,true,99.726,43761,97.25,1471,14.92
bfs,true,38.310,42916,95.37,1471,15.50
dfs,true,13.322,20882,46.41,1471,10.45
wallFollower,true,31.760,49640,110.31,1471,1759218604457.00
dijkstra,false,95.723,27506,59.71,1685,1759218604453.57
astar,false,141.959,45023,97.73,1189,14.04
bfs,false,47.199,44217,95.98,1189,19.29
dfs,false,18.794,22986,49.89,2418,1759218604451.95
wallFollower,false,34.966,50905,110.50,4441,1759218604462.83
