Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6.375,633,50.70,191,7036874417766.11
astar,true,8.824,955,76.48,191,8796093022207.62
bfs,true,4.822,896,71.71,191,3518437208883.19
dfs,true,1.906,536,42.95,191,5277655813324.73
wallFollower,true,3.929,1547,123.88,191,7036874417766.41
dijkstra,false,5.808,896,70.14,222,10555311626649.46
astar,false,7.100,1130,88.46,174,8796093022208.06
bfs,false,3.794,1103,86.38,174,5277655813324.99
dfs,false,2.262,800,62.65,270,1759218604441.84
wallFollower,false,3.522,1313,102.82,263,5277655813324.88
