Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1020.659,382128,48.91,7076,539.88
astar,true,2222.556,755616,96.72,7076,423.83
bfs,true,1214.332,764454,97.85,7076,716.86
dfs,true,571.649,383589,49.10,7076,362.10
wallFollower,true,937.169,802373,102.70,7076,514.49
dijkstra,false,1472.621,470749,58.86,9612,482.17
astar,false,2759.815,781303,97.69,5779,549.08
bfs,false,1430.096,786965,98.40,5779,542.37
dfs,false,610.024,387381,48.44,12594,526.66
wallFollower,false,1094.438,844359,105.58,65510,579.37
