Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1918.053,571978,42.02,9490,932.46
astar,true,4724.539,1320449,97.00,9490,868.34
bfs,true,2499.806,1334594,98.04,9490,1065.40
dfs,true,1129.081,661789,48.62,9490,614.92
wallFollower,true,1853.575,1408186,103.45,9490,1040.08
dijkstra,false,2775.540,759758,54.52,13898,779.28
astar,false,5666.320,1360471,97.63,7705,990.96
bfs,false,2758.557,1371001,98.38,7705,1085.95
dfs,false,1233.314,691660,49.63,18134,856.77
wallFollower,false,2003.776,1353352,97.12,107580,1098.37
