Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2029.228,559984,46.62,9097,874.06
astar,true,4329.235,1177622,98.03,9097,513.79
bfs,true,2134.232,1184470,98.60,9097,716.74
dfs,true,1017.994,617713,51.42,9097,592.27
wallFollower,true,1494.557,1175841,97.88,9097,868.82
dijkstra,false,2656.940,753661,61.28,13588,727.08
astar,false,4975.052,1200356,97.61,6933,544.18
bfs,false,2198.717,1209571,98.36,6933,700.19
dfs,false,927.360,540848,43.98,14482,509.49
wallFollower,false,1541.082,1150137,93.52,96121,730.07
