Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4696.153,2018991,51.50,17451,4038.06
astar,true,8805.932,3813392,97.28,17451,1786.59
bfs,true,4690.032,3841632,98.00,17451,3217.34
dfs,true,2236.425,1967199,50.18,17451,3278.25
wallFollower,true,3642.035,3923030,100.08,17451,4240.22
dijkstra,false,5810.398,2004462,49.95,25590,4022.90
astar,false,15569.396,3928792,97.90,13328,3321.44
bfs,false,5773.483,3943562,98.27,13328,5324.60
dfs,false,2912.873,2381085,59.33,49190,3408.85
wallFollower,false,6115.328,5289929,131.81,295911,4094.10
