Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1440.081,945196,55.23,11085,1165.99
astar,true,2641.603,1665323,97.32,11085,688.18
bfs,true,1365.591,1678783,98.10,11085,1309.02
dfs,true,621.791,819741,47.90,11085,742.57
wallFollower,true,1079.509,1793651,104.82,11085,1156.58
dijkstra,false,1884.813,913776,52.16,16833,810.02
astar,false,4499.510,1723107,98.36,8832,1255.31
bfs,false,1627.619,1730868,98.80,8832,924.51
dfs,false,628.055,804610,45.93,23696,958.17
wallFollower,false,1098.240,1792058,102.29,135249,1404.81
