Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5522.278,3559381,56.49,23113,2500.98
astar,true,10216.043,6156604,97.70,23113,5203.18
bfs,true,4972.001,6186518,98.18,23113,4348.81
dfs,true,1724.204,2291636,36.37,23113,2751.88
wallFollower,true,4531.466,8041490,127.62,23113,3822.13
dijkstra,false,8853.589,3694311,57.27,37186,3466.27
astar,false,21087.660,6345010,98.36,18311,3549.83
bfs,false,6691.296,6366429,98.69,18311,3468.86
dfs,false,2686.951,3415495,52.94,65234,3905.78
wallFollower,false,3874.614,6186581,95.90,460435,4026.92
