Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2783.027,1889442,65.61,14609,1367.93
astar,true,4551.961,2818700,97.87,14609,1335.99
bfs,true,2243.960,2834431,98.42,14609,1973.22
dfs,true,1180.513,1682270,58.41,14609,1573.01
wallFollower,true,1455.720,2409260,83.65,14609,1574.74
dijkstra,false,3950.586,1859335,63.06,23918,1539.90
astar,false,8143.458,2908006,98.62,12221,1114.29
bfs,false,2835.417,2918146,98.97,12221,2146.53
dfs,false,818.082,1075841,36.49,25008,1026.98
wallFollower,false,1850.508,2784974,94.45,223952,1667.40
