Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4051.820,2541452,51.23,19635,2824.33
astar,true,8175.071,4844791,97.65,19635,2577.78
bfs,true,3848.694,4871634,98.19,19635,2804.47
dfs,true,1218.740,1675030,33.76,19635,2009.75
wallFollower,true,3756.267,6590724,132.84,19635,3175.12
dijkstra,false,6516.946,2629436,51.77,26259,3486.69
astar,false,16179.610,4978148,98.01,16186,3246.37
bfs,false,5361.119,4996333,98.37,16186,3962.29
dfs,false,1670.101,2285052,44.99,59839,2368.89
wallFollower,false,3739.171,5463320,107.56,366993,3436.62
