Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1568.175,926096,33.54,13757,1566.97
astar,true,4217.241,2664871,96.51,13757,1379.51
bfs,true,2172.028,2693017,97.53,13757,1703.32
dfs,true,967.593,1283898,46.50,13757,1236.64
wallFollower,true,1683.628,2967587,107.47,13757,1956.42
dijkstra,false,3038.081,1441988,51.01,19534,1709.22
astar,false,7463.016,2768103,97.92,11522,1799.22
bfs,false,2676.272,2780289,98.35,11522,1952.53
dfs,false,797.607,1083615,38.33,25962,1213.17
wallFollower,false,1723.353,2756487,97.51,215751,1714.59
