Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1296.965,890250,58.14,10550,595.02
astar,true,2287.882,1496279,97.72,10550,662.40
bfs,true,1169.663,1505836,98.34,10550,1068.51
dfs,true,535.104,726587,47.45,10550,593.52
wallFollower,true,955.406,1617981,105.66,10550,748.41
dijkstra,false,2012.860,955629,60.96,15845,1141.81
astar,false,3966.160,1537397,98.07,8032,885.26
bfs,false,1530.077,1545501,98.59,8032,1022.06
dfs,false,568.768,696104,44.41,19942,667.71
wallFollower,false,909.303,1365923,87.14,121116,947.58
