Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3503.379,2256405,51.86,18185,2674.55
astar,true,7175.991,4218268,96.94,18185,1896.20
bfs,true,3451.345,4260546,97.92,18185,2273.92
dfs,true,1393.973,1942314,44.64,18185,2046.43
wallFollower,true,2754.488,4835835,111.14,18185,2207.16
dijkstra,false,3111.397,1497804,33.62,22918,2265.43
astar,false,13126.840,4359048,97.85,14711,2488.41
bfs,false,4192.047,4376054,98.24,14711,2555.62
dfs,false,1196.171,1504727,33.78,41785,2165.75
wallFollower,false,3351.811,5105797,114.62,337953,2942.80
