Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2947.219,1907746,50.45,16794,1878.74
astar,true,6201.587,3687219,97.51,16794,1693.61
bfs,true,2992.570,3713468,98.21,16794,2120.43
dfs,true,1685.590,2274693,60.16,16794,1976.27
wallFollower,true,1867.091,3029734,80.13,16794,1700.39
dijkstra,false,5406.535,2518824,65.07,27594,2919.18
astar,false,11405.616,3794656,98.02,13565,2597.08
bfs,false,3459.188,3811238,98.45,13565,3087.48
dfs,false,917.085,1203138,31.08,30337,1469.72
wallFollower,false,2730.438,4224357,109.12,298998,2676.58
