Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5729.755,3783451,56.80,23297,4534.95
astar,true,11043.046,6486858,97.38,23297,3131.64
bfs,true,5363.168,6527725,98.00,23297,4114.25
dfs,true,2363.740,3225891,48.43,23297,2510.01
wallFollower,true,4064.750,6892557,103.47,23297,3232.83
dijkstra,false,7535.994,3298613,48.37,33667,4414.23
astar,false,20537.354,6719391,98.53,18946,3271.80
bfs,false,7067.473,6741747,98.86,18946,5024.20
dfs,false,2988.676,3847758,56.42,47121,3595.36
wallFollower,false,5073.653,7587521,111.26,511199,4031.61
