Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1978.672,1260703,52.10,13613,1327.37
astar,true,3771.256,2368065,97.85,13613,1083.64
bfs,true,1873.362,2382826,98.46,13613,1369.90
dfs,true,987.285,1392504,57.54,13613,1247.67
wallFollower,true,1202.736,2068400,85.47,13613,1657.01
dijkstra,false,2327.635,1160400,46.84,21308,1493.40
astar,false,6305.178,2418745,97.63,10540,1244.16
bfs,false,2257.335,2433288,98.22,10540,1804.13
dfs,false,932.499,1228179,49.57,24096,1115.61
wallFollower,false,1959.679,3063146,123.64,192512,1916.63
