Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2420.323,1507614,41.36,16148,1621.96
astar,true,5921.246,3540794,97.14,16148,1385.45
bfs,true,2911.813,3568207,97.89,16148,2025.82
dfs,true,1174.799,1508745,41.39,16148,1599.22
wallFollower,true,2447.289,4287448,117.63,16148,2695.67
dijkstra,false,4882.763,2171290,58.18,22527,1884.54
astar,false,11590.191,3677645,98.55,13711,2417.00
bfs,false,3758.402,3688966,98.86,13711,3124.86
dfs,false,1427.147,1817334,48.70,48381,2213.66
wallFollower,false,2961.557,4356160,116.73,264762,3100.91
