Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5604.413,1672962,60.59,14236,1531.94
astar,true,9100.515,2674708,96.87,14236,2090.49
bfs,true,4722.454,2700976,97.82,14236,2129.40
dfs,true,1898.241,1178014,42.66,14236,1600.03
wallFollower,true,3725.676,3180420,115.18,14236,1446.26
dijkstra,false,5982.152,1630609,57.68,21978,2066.40
astar,false,11817.294,2780310,98.36,11678,1462.23
bfs,false,5283.368,2790779,98.73,11678,2108.87
dfs,false,2846.330,1671791,59.14,39788,1688.30
wallFollower,false,4005.702,3066823,108.49,210477,2213.45
