Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2014.452,629751,55.98,8834,832.59
astar,true,4009.232,1090711,96.95,8834,457.19
bfs,true,1981.791,1100597,97.83,8834,605.13
dfs,true,1139.285,736381,65.46,8834,713.53
wallFollower,true,1007.290,785557,69.83,8834,618.17
dijkstra,false,2059.457,585631,50.85,11510,752.41
astar,false,4497.560,1128940,98.02,7028,623.65
bfs,false,2152.009,1135342,98.57,7028,815.91
dfs,false,785.402,492878,42.79,16478,644.80
wallFollower,false,1308.574,984797,85.50,90535,857.81
