Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3166.268,917717,48.27,11844,1358.01
astar,true,6742.935,1856840,97.66,11844,1286.67
bfs,true,3474.587,1868915,98.30,11844,1501.59
dfs,true,1592.994,911521,47.94,11844,812.27
wallFollower,true,2557.145,1990574,104.70,11844,1277.19
dijkstra,false,4910.968,1339696,68.83,16473,1413.04
astar,false,8423.617,1917644,98.53,9695,1462.86
bfs,false,3782.510,1925085,98.91,9695,2087.88
dfs,false,1556.366,839272,43.12,25727,997.44
wallFollower,false,3380.475,2488231,127.84,143768,1691.18
