Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3644.765,1294181,51.13,13640,1815.78
astar,true,7853.945,2451973,96.87,13640,1217.24
bfs,true,3838.512,2474018,97.74,13640,1875.96
dfs,true,1423.302,986211,38.96,13640,1263.85
wallFollower,true,3203.403,3102474,122.57,13640,1708.83
dijkstra,false,4509.965,1195063,46.12,16787,1403.28
astar,false,10230.811,2534585,97.81,10521,1492.97
bfs,false,4230.679,2549597,98.39,10521,1869.02
dfs,false,1729.851,1155917,44.60,28015,1227.79
wallFollower,false,3007.520,2561828,98.86,190949,1505.62
