Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,564.41,2194216,90.67,19757,1018.04
astar,true,686.72,2346525,96.96,19757,612.82
bfs,true,378.24,2194208,90.67,19757,853.49
dfs,true,146.37,1321172,54.59,19757,797.82
wallFollower,true,467.27,2999781,123.96,19757,1235.83
dijkstra,false,978.65,2527677,95.39,3720,603.82
astar,false,870.35,1614579,60.93,3782,571.84
bfs,false,357.34,2527717,95.39,3720,727.84
dfs,false,185.54,1396014,52.68,168173,545.96
wallFollower,false,204.75,1103463,41.64,26810,450.51
