Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,660.95,2504751,92.75,21426,1113.20
astar,true,762.54,2600529,96.30,21426,1161.24
bfs,true,448.29,2504753,92.75,21426,1173.35
dfs,true,164.60,1379643,51.09,21426,754.05
wallFollower,true,522.44,3247540,120.26,21426,1055.87
dijkstra,false,1074.82,2801522,94.74,3883,746.19
astar,false,1043.38,1960558,66.30,3951,395.28
bfs,false,376.63,2801794,94.75,3883,788.13
dfs,false,139.12,1086231,36.73,178985,534.06
wallFollower,false,26.81,71800,2.43,27386,203.60
