Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,936.68,3388183,91.32,24937,1412.79
astar,true,1108.06,3542450,95.48,24937,1268.56
bfs,true,622.03,3388171,91.32,24937,901.46
dfs,true,196.20,1689887,45.55,24937,785.80
wallFollower,true,699.60,4029856,108.62,24937,1213.31
dijkstra,false,1594.09,3871980,95.30,4575,1283.25
astar,false,1553.87,2697388,66.39,4631,773.43
bfs,false,493.71,3871936,95.30,4575,1251.67
dfs,false,148.11,957651,23.57,236259,721.93
wallFollower,false,170.20,876305,21.57,32437,583.10
