Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,622.73,2434892,92.06,20971,1281.07
astar,true,734.37,2545959,96.26,20971,1028.09
bfs,true,420.95,2434879,92.06,20971,745.79
dfs,true,137.30,1239819,46.87,20971,790.60
wallFollower,true,465.15,2882543,108.98,20971,1220.06
dijkstra,false,1082.26,2762568,95.39,3872,681.32
astar,false,877.71,1600598,55.27,3937,718.99
bfs,false,400.17,2762510,95.39,3872,727.37
dfs,false,157.25,1239949,42.81,166638,589.74
wallFollower,false,123.95,640882,22.13,29674,266.22
