Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,851.84,3236758,92.18,25043,1048.83
astar,true,1002.28,3407176,97.04,25043,1158.37
bfs,true,576.73,3236745,92.18,25043,1145.96
dfs,true,194.26,1879575,53.53,25043,1099.71
wallFollower,true,520.02,3245751,92.44,25043,1254.17
dijkstra,false,1547.15,3662795,95.27,4452,1149.22
astar,false,1040.77,1693177,44.04,4531,1252.95
bfs,false,524.50,3662869,95.27,4452,1020.74
dfs,false,226.61,1722090,44.79,259815,694.20
wallFollower,false,521.63,3091768,80.42,32168,723.23
