Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,899.10,3337712,93.36,25403,1295.52
astar,true,982.97,3137947,87.77,25403,995.44
bfs,true,603.48,3337720,93.36,25403,1344.88
dfs,true,203.32,1696707,47.46,25403,691.53
wallFollower,true,702.85,4258409,119.11,25403,1102.43
dijkstra,false,1571.66,3734584,95.40,4502,1125.28
astar,false,1403.64,2382890,60.87,4565,1380.10
bfs,false,520.07,3734788,95.40,4502,1156.52
dfs,false,222.21,1631985,41.69,244787,867.12
wallFollower,false,400.69,2385754,60.94,33608,599.27
