Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,757.39,2909931,89.50,23536,1132.78
astar,true,893.68,3115030,95.81,23536,1063.55
bfs,true,489.38,2909944,89.50,23536,850.55
dfs,true,169.80,1480146,45.53,23536,900.66
wallFollower,true,518.54,3248412,99.91,23536,857.47
dijkstra,false,1367.29,3386214,95.12,4271,894.01
astar,false,1033.63,1769106,49.69,4355,763.03
bfs,false,464.22,3386293,95.12,4271,1045.14
dfs,false,152.45,1166343,32.76,179524,675.93
wallFollower,false,143.22,773869,21.73,31616,376.02
