Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,749.36,2841144,90.92,23569,1288.10
astar,true,918.73,2997344,95.92,23569,1175.06
bfs,true,501.34,2841132,90.92,23569,811.33
dfs,true,178.30,1555384,49.77,23569,908.78
wallFollower,true,557.89,3332427,106.64,23569,1027.01
dijkstra,false,1305.79,3278625,95.82,4230,975.82
astar,false,1065.56,1894115,55.36,4285,917.93
bfs,false,418.36,3278749,95.82,4230,1100.20
dfs,false,159.43,1249386,36.51,239197,509.87
wallFollower,false,242.12,1419769,41.49,32023,552.36
