Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,807.55,3174133,93.91,25856,1228.29
astar,true,948.58,3326018,98.40,25856,1335.42
bfs,true,544.72,3174130,93.91,25856,1086.80
dfs,true,195.19,1754200,51.90,25856,1069.71
wallFollower,true,473.93,2827390,83.65,25856,1229.48
dijkstra,false,1436.00,3544295,95.77,4386,1261.06
astar,false,1079.05,1842225,49.78,4451,1167.05
bfs,false,492.82,3544495,95.78,4386,866.52
dfs,false,257.53,2092366,56.54,231653,687.57
wallFollower,false,32.59,84294,2.28,32996,348.89
