Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,752.42,2863402,93.56,22290,1423.39
astar,true,892.89,2979336,97.35,22290,1227.53
bfs,true,516.14,2863405,93.57,22290,918.62
dfs,true,161.40,1344727,43.94,22290,684.09
wallFollower,true,556.37,3292563,107.59,22290,1186.40
dijkstra,false,1292.55,3186001,95.07,4151,774.89
astar,false,1227.26,2226880,66.45,4209,1122.44
bfs,false,429.17,3186049,95.07,4151,1223.69
dfs,false,175.80,1461694,43.62,188980,650.52
wallFollower,false,333.63,2037474,60.80,30464,766.69
