Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,773.00,2960657,92.95,24335,1087.94
astar,true,903.66,3103320,97.43,24335,1120.45
bfs,true,524.84,2960654,92.95,24335,978.04
dfs,true,198.73,1788697,56.15,24335,925.28
wallFollower,true,429.20,2651077,83.23,24335,1326.36
dijkstra,false,1347.71,3316788,95.09,4241,620.42
astar,false,1197.28,2122275,60.85,4305,511.70
bfs,false,443.01,3316951,95.10,4241,1061.02
dfs,false,121.18,872080,25.00,197980,447.20
wallFollower,false,144.14,768095,22.02,33085,436.40
