Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,810.34,3120011,94.18,24779,1458.23
astar,true,927.07,3194556,96.43,24779,1322.86
bfs,true,528.99,3120017,94.18,24779,953.43
dfs,true,148.11,1316085,39.73,24779,749.49
wallFollower,true,547.00,3467577,104.67,24779,1172.48
dijkstra,false,1401.03,3459817,95.38,4339,853.05
astar,false,1241.61,2204749,60.78,4381,1001.04
bfs,false,466.99,3459884,95.38,4339,1021.35
dfs,false,138.61,937992,25.86,228029,493.45
wallFollower,false,150.54,789371,21.76,30881,288.46
