Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1836.944,1073946,42.43,13767,1770.95
astar,true,4948.180,2473578,97.72,13767,543.32
bfs,true,2122.061,2488785,98.32,13767,1808.30
dfs,true,1018.974,1461937,57.76,13767,1264.54
wallFollower,true,1168.524,2151571,85.00,13767,1426.06
dijkstra,false,3207.739,1335183,51.52,18416,2194.62
astar,false,9708.598,2544092,98.18,10956,1631.43
bfs,false,3025.846,2555476,98.62,10956,2387.00
dfs,false,965.334,1227958,47.39,30506,1608.51
wallFollower,false,1710.965,2526744,97.51,196724,2381.12
