Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1122.530,659978,58.66,8872,711.18
astar,true,2231.629,1093119,97.17,8872,361.09
bfs,true,927.851,1103827,98.12,8872,911.37
dfs,true,507.757,702261,62.42,8872,781.77
wallFollower,true,485.676,851556,75.69,8872,704.80
dijkstra,false,1848.961,827808,71.87,10510,1154.81
astar,false,3689.298,1129202,98.04,6920,798.87
bfs,false,1049.163,1136896,98.71,6920,1284.92
dfs,false,408.869,554787,48.17,14368,817.52
wallFollower,false,780.121,1351001,117.30,89550,1152.07
