Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1958.24,3242192,92.34,24457,1685.27
astar,true,2204.57,3238497,92.23,24457,1703.94
bfs,true,1323.89,3242191,92.34,24457,1943.86
dfs,true,571.12,1711507,48.74,24457,1080.14
wallFollower,true,1620.90,3392668,96.62,24457,1563.67
dijkstra,false,2762.85,3680330,95.72,4463,1375.96
astar,false,2477.84,2122395,55.20,4526,1594.90
bfs,false,1106.43,3680358,95.72,4463,1227.83
dfs,false,457.60,1225564,31.87,256723,791.66
wallFollower,false,343.76,836264,21.75,32335,571.59
